Order_ID,Order_date,Customer_ID,Cuisine,Restaurant_ID,Rating,,,
28883,7/1/2024,C000871,Chinese,RT13,2.4,,,
28884,7/1/2024,C000657,Italian,RT10,1.3,,,
28885,7/1/2024,C001143,Indian,RT14,1.5,,,
28886,7/1/2024,C000405,Mexican,RT07,1.9,,,
28887,7/1/2024,C000261,Thai,RT04,2.1,,,
28888,7/1/2024,C001081,Seafood,RT15,2.5,,,
28889,7/1/2024,C001178,Mexican,RT07,5,,,
28890,7/1/2024,C000060,American (BBQ),RT09,3.7,,,
28891,7/1/2024,C000544,Thai,RT04,1.1,,,
28892,7/1/2024,C000792,Seafood,RT15,3.7,,,
28893,7/1/2024,C000859,Mexican,RT07,5,,,
28894,7/1/2024,C001007,Seafood,RT15,1.1,,,
28895,7/1/2024,C000515,Italian,RT06,4.7,,,
28896,7/2/2024,C000316,American (BBQ),RT09,2,,,
28897,7/2/2024,C000810,American (BBQ),RT09,4.8,,,
28898,7/2/2024,C001112,Seafood,RT15,3.7,,,
28899,7/2/2024,C000525,Mexican,RT07,2.7,,,
28900,7/2/2024,C000952,Indian,RT01,2,,,
28901,7/2/2024,C001050,Mexican,RT07,1.1,,,
28902,7/2/2024,C000072,Mexican,RT07,4.9,,,
28903,7/2/2024,C000852,Indian,RT11,4,,,
28904,7/2/2024,C000583,Chinese,RT02,3.8,,,
28905,7/2/2024,C001039,Mediterranean,RT08,4,,,
28906,7/2/2024,C000017,Mediterranean,RT08,1.4,,,
28907,7/2/2024,C000237,Mediterranean,RT03,1.1,,,
28908,7/2/2024,C000531,American (BBQ),RT09,2.5,,,
28909,7/2/2024,C000925,Mediterranean,RT08,4.1,,,
28910,7/2/2024,C000351,Seafood,RT15,4,,,
28911,7/2/2024,C000157,American (BBQ),RT05,1.1,,,
28912,7/2/2024,C000082,Seafood,RT15,2.5,,,
28913,7/2/2024,C000749,Seafood,RT15,3.3,,,
28914,7/3/2024,C000352,American (BBQ),RT05,1,,,
28915,7/3/2024,C000868,Mexican,RT07,4.2,,,
28916,7/3/2024,C000302,Mexican,RT07,3.8,,,
28917,7/3/2024,C000266,Italian,RT06,4.3,,,
28918,7/3/2024,C000566,Italian,RT10,4.5,,,
28919,7/3/2024,C000471,Chinese,RT13,4.5,,,
28920,7/3/2024,C000518,Mexican,RT07,1.8,,,
28921,7/3/2024,C001125,Indian,RT14,1.5,,,
28922,7/3/2024,C001017,Italian,RT10,1.5,,,
28923,7/3/2024,C000428,Indian,RT11,5,,,
28924,7/3/2024,C000077,American (BBQ),RT05,2.8,,,
28925,7/3/2024,C000969,Chinese,RT02,3.8,,,
28926,7/3/2024,C000205,American (BBQ),RT09,4.5,,,
28927,7/3/2024,C000538,Mexican,RT07,2.6,,,
28928,7/3/2024,C000621,Mexican,RT07,1.9,,,
28929,7/3/2024,C000919,Mediterranean,RT08,4.5,,,
28930,7/3/2024,C000253,Mexican,RT07,2.1,,,
28931,7/4/2024,C000749,Chinese,RT13,4.2,,,
28932,7/4/2024,C000029,Indian,RT11,4.8,,,
28933,7/4/2024,C000471,Thai,RT04,1.6,,,
28934,7/4/2024,C000849,Italian,RT06,4.1,,,
28935,7/4/2024,C000976,Chinese,RT02,1.8,,,
28936,7/4/2024,C001071,Mediterranean,RT08,4.9,,,
28937,7/4/2024,C000253,Thai,RT04,3.1,,,
28938,7/4/2024,C001055,American (BBQ),RT05,4.5,,,
28939,7/4/2024,C001123,Chinese,RT02,1.5,,,
28940,7/4/2024,C000472,Italian,RT10,4.9,,,
28941,7/4/2024,C000030,Mexican,RT07,2.1,,,
28942,7/4/2024,C000460,Indian,RT11,1.9,,,
28943,7/4/2024,C000929,American (BBQ),RT09,2.4,,,
28944,7/4/2024,C000006,Italian,RT10,2.5,,,
28945,7/4/2024,C001035,Indian,RT11,4.7,,,
28946,7/4/2024,C000135,American (BBQ),RT09,4.6,,,
28947,7/4/2024,C000354,Thai,RT04,2.8,,,
28948,7/4/2024,C000219,Italian,RT10,4.7,,,
28949,7/5/2024,C001177,Chinese,RT13,2.4,,,
28950,7/5/2024,C000581,Mediterranean,RT03,1,,,
28951,7/5/2024,C000788,Seafood,RT15,2.8,,,
28952,7/5/2024,C001077,Italian,RT10,4.9,,,
28953,7/5/2024,C000328,Mexican,RT07,2.6,,,
28954,7/5/2024,C000876,Mediterranean,RT03,1.5,,,
28955,7/5/2024,C000005,Seafood,RT15,2.6,,,
28956,7/5/2024,C000711,Thai,RT04,2.7,,,
28957,7/5/2024,C001124,Mediterranean,RT03,4.2,,,
28958,7/5/2024,C000383,American (BBQ),RT05,2.5,,,
28959,7/5/2024,C000623,Mediterranean,RT08,4.1,,,
28960,7/5/2024,C000040,American (BBQ),RT05,3.2,,,
28961,7/5/2024,C000409,Indian,RT11,4.6,,,
28962,7/5/2024,C000780,Thai,RT04,1.8,,,
28963,7/5/2024,C000038,Thai,RT04,2.8,,,
28964,7/5/2024,C000302,American (BBQ),RT05,1.3,,,
28965,7/5/2024,C001099,Mediterranean,RT03,1.2,,,
28966,7/5/2024,C000431,Mediterranean,RT08,4.9,,,
28967,7/6/2024,C000156,Italian,RT06,4.6,,,
28968,7/6/2024,C000652,Mexican,RT07,1.7,,,
28969,7/6/2024,C000146,Mediterranean,RT08,3.1,,,
28970,7/6/2024,C000170,Indian,RT01,2.2,,,
28971,7/6/2024,C000886,Chinese,RT13,1.9,,,
28972,7/6/2024,C000117,Thai,RT04,1.8,,,
28973,7/6/2024,C000651,Chinese,RT02,1.6,,,
28974,7/6/2024,C001065,Indian,RT12,3,,,
28975,7/6/2024,C000520,Chinese,RT13,4.4,,,
28976,7/6/2024,C000417,Italian,RT10,2.4,,,
28977,7/6/2024,C000730,Chinese,RT02,3.6,,,
28978,7/6/2024,C000251,Mediterranean,RT03,2.5,,,
28979,7/6/2024,C000268,Thai,RT04,1.8,,,
28980,7/6/2024,C000375,Mexican,RT07,1,,,
28981,7/6/2024,C000120,Chinese,RT13,3.9,,,
28982,7/6/2024,C000336,Seafood,RT15,2.4,,,
28983,7/6/2024,C000738,Indian,RT11,1.7,,,
28984,7/7/2024,C001159,American (BBQ),RT05,1.8,,,
28985,7/7/2024,C001053,Chinese,RT13,1.8,,,
28986,7/7/2024,C000448,Chinese,RT02,1.8,,,
28987,7/7/2024,C000681,Italian,RT10,1.4,,,
28988,7/7/2024,C000118,Seafood,RT15,1.5,,,
28989,7/7/2024,C000794,Italian,RT10,2.5,,,
28990,7/7/2024,C001019,Mexican,RT07,1.1,,,
28991,7/7/2024,C001134,Mexican,RT07,3,,,
28992,7/7/2024,C000808,Mediterranean,RT03,1.5,,,
28993,7/7/2024,C001166,Chinese,RT02,1.7,,,
28994,7/7/2024,C000298,Thai,RT04,1.5,,,
28995,7/7/2024,C000787,Thai,RT04,3.2,,,
28996,7/7/2024,C000454,Thai,RT04,1.2,,,
28997,7/7/2024,C000848,Italian,RT10,4.5,,,
28998,7/7/2024,C000567,Chinese,RT02,1.6,,,
28999,7/7/2024,C001072,Seafood,RT15,3.8,,,
29000,7/7/2024,C000940,Mediterranean,RT08,1.4,,,
29001,7/7/2024,C000545,Mediterranean,RT08,3.9,,,
29002,7/8/2024,C000891,Seafood,RT15,2.8,,,
29003,7/8/2024,C000537,Mediterranean,RT08,3.7,,,
29004,7/8/2024,C000277,American (BBQ),RT05,4.5,,,
29005,7/8/2024,C000396,Italian,RT10,2.9,,,
29006,7/8/2024,C000715,Indian,RT14,2.4,,,
29007,7/8/2024,C000968,Seafood,RT15,4.1,,,
29008,7/8/2024,C000006,Mediterranean,RT08,4.8,,,
29009,7/8/2024,C000893,Indian,RT01,2.4,,,
29010,7/8/2024,C000071,Indian,RT12,2.6,,,
29011,7/8/2024,C000417,Italian,RT06,3.3,,,
29012,7/8/2024,C000331,Mediterranean,RT03,1.8,,,
29013,7/8/2024,C000621,Seafood,RT15,4.9,,,
29014,7/8/2024,C000114,Thai,RT04,4.3,,,
29015,7/8/2024,C000590,Mediterranean,RT03,2.1,,,
29016,7/8/2024,C000924,Mediterranean,RT08,1.3,,,
29017,7/8/2024,C000218,Mediterranean,RT03,3.4,,,
29018,7/8/2024,C000838,American (BBQ),RT05,1.3,,,
29019,7/9/2024,C000519,Italian,RT06,4.5,,,
29020,7/9/2024,C000277,Italian,RT10,2.5,,,
29021,7/9/2024,C000636,Chinese,RT13,3.1,,,
29022,7/9/2024,C000686,Mediterranean,RT03,4.5,,,
29023,7/9/2024,C001114,Chinese,RT02,4.5,,,
29024,7/9/2024,C000771,Indian,RT12,3.1,,,
29025,7/9/2024,C000596,Thai,RT04,1.5,,,
29026,7/9/2024,C000055,Mediterranean,RT03,2.7,,,
29027,7/9/2024,C001146,Indian,RT11,2.4,,,
29028,7/9/2024,C000649,Indian,RT11,2.7,,,
29029,7/9/2024,C000203,Mediterranean,RT08,4.1,,,
29030,7/9/2024,C000230,American (BBQ),RT09,2.2,,,
29031,7/9/2024,C000387,Chinese,RT02,1.3,,,
29032,7/9/2024,C000681,Seafood,RT15,4,,,
29033,7/9/2024,C001163,Chinese,RT02,2.2,,,
29034,7/9/2024,C001008,Thai,RT04,1.5,,,
29035,7/9/2024,C000807,Italian,RT10,1.6,,,
29036,7/9/2024,C000392,Indian,RT14,4.3,,,
29037,7/10/2024,C000054,Italian,RT06,4.6,,,
29038,7/10/2024,C000161,American (BBQ),RT05,1.9,,,
29039,7/10/2024,C000796,Seafood,RT15,1.5,,,
29040,7/10/2024,C000573,Mexican,RT07,4.7,,,
29041,7/10/2024,C000001,Mexican,RT07,1.8,,,
29042,7/10/2024,C000469,Mexican,RT07,4.6,,,
29043,7/10/2024,C000399,Mediterranean,RT03,3.3,,,
29044,7/10/2024,C000826,Mexican,RT07,3.1,,,
29045,7/10/2024,C000144,Seafood,RT15,2.6,,,
29046,7/10/2024,C000063,Seafood,RT15,2.8,,,
29047,7/10/2024,C000851,Mediterranean,RT08,1.7,,,
29048,7/10/2024,C001173,Indian,RT12,3.6,,,
29049,7/10/2024,C000574,Seafood,RT15,1.8,,,
29050,7/10/2024,C001120,Indian,RT14,1.6,,,
29051,7/10/2024,C000820,Seafood,RT15,4.2,,,
29052,7/10/2024,C001154,Indian,RT14,3.1,,,
29053,7/10/2024,C000264,Mediterranean,RT08,2.2,,,
29054,7/11/2024,C001100,Mexican,RT07,3.4,,,
29055,7/11/2024,C001004,Seafood,RT15,4.1,,,
29056,7/11/2024,C000145,Chinese,RT02,2.5,,,
29057,7/11/2024,C000945,Indian,RT01,3.9,,,
29058,7/11/2024,C000525,Mexican,RT07,2.4,,,
29059,7/11/2024,C000309,American (BBQ),RT05,2.8,,,
29060,7/11/2024,C000701,Italian,RT10,4,,,
29061,7/11/2024,C000486,Chinese,RT13,2.1,,,
29062,7/11/2024,C000454,Mexican,RT07,4.4,,,
29063,7/11/2024,C000174,Italian,RT06,1.1,,,
29064,7/11/2024,C001069,Italian,RT06,3.9,,,
29065,7/11/2024,C001172,Mediterranean,RT03,5,,,
29066,7/11/2024,C001105,Thai,RT04,3.5,,,
29067,7/11/2024,C000557,Chinese,RT13,4.7,,,
29068,7/11/2024,C000259,Mediterranean,RT03,3,,,
29069,7/11/2024,C000372,American (BBQ),RT09,2,,,
29070,7/11/2024,C000107,Italian,RT10,4.4,,,
29071,7/11/2024,C000427,Seafood,RT15,2.2,,,
29072,7/12/2024,C000561,Mexican,RT07,4.5,,,
29073,7/12/2024,C000468,Mexican,RT07,3.3,,,
29074,7/12/2024,C000526,Indian,RT12,1.1,,,
29075,7/12/2024,C000318,Indian,RT11,4.7,,,
29076,7/12/2024,C000440,Chinese,RT13,5,,,
29077,7/12/2024,C000803,Chinese,RT02,2.3,,,
29078,7/12/2024,C000807,Indian,RT14,4.1,,,
29079,7/12/2024,C000230,Italian,RT06,2.7,,,
29080,7/12/2024,C000979,Italian,RT06,4.3,,,
29081,7/12/2024,C000459,Italian,RT10,1.5,,,
29082,7/12/2024,C001039,Thai,RT04,3.9,,,
29083,7/12/2024,C000785,Indian,RT11,1.6,,,
29084,7/12/2024,C000453,Mediterranean,RT03,4.6,,,
29085,7/12/2024,C001031,Indian,RT12,4.6,,,
29086,7/12/2024,C000297,Mexican,RT07,2,,,
29087,7/12/2024,C000001,American (BBQ),RT05,4,,,
29088,7/12/2024,C000852,Seafood,RT15,2,,,
29089,7/12/2024,C000936,Chinese,RT13,1.3,,,
29090,7/13/2024,C001151,Indian,RT12,3.6,,,
29091,7/13/2024,C000109,Thai,RT04,2.9,,,
29092,7/13/2024,C000754,Chinese,RT13,2.5,,,
29093,7/13/2024,C000830,Mexican,RT07,2.6,,,
29094,7/13/2024,C000591,Thai,RT04,4.3,,,
29095,7/13/2024,C000227,American (BBQ),RT05,4.7,,,
29096,7/13/2024,C000272,Mexican,RT07,2.4,,,
29097,7/13/2024,C001064,American (BBQ),RT05,2.2,,,
29098,7/13/2024,C000499,Mexican,RT07,4.7,,,
29099,7/13/2024,C000688,Indian,RT14,4.5,,,
29100,7/13/2024,C000098,Chinese,RT02,1.7,,,
29101,7/13/2024,C000862,Seafood,RT15,4.5,,,
29102,7/13/2024,C000284,Italian,RT10,3.6,,,
29103,7/13/2024,C001086,Mexican,RT07,2,,,
29104,7/13/2024,C000244,Mediterranean,RT03,2.4,,,
29105,7/13/2024,C001052,Italian,RT10,4.4,,,
29106,7/13/2024,C000709,Mexican,RT07,1.9,,,
29107,7/14/2024,C000245,Mexican,RT07,2.8,,,
29108,7/14/2024,C000989,Mediterranean,RT08,3.4,,,
29109,7/14/2024,C000724,Seafood,RT15,1,,,
29110,7/14/2024,C000661,American (BBQ),RT05,1.9,,,
29111,7/14/2024,C000215,American (BBQ),RT09,1.4,,,
29112,7/14/2024,C000153,Mexican,RT07,1.2,,,
29113,7/14/2024,C000491,Mexican,RT07,4.6,,,
29114,7/14/2024,C000561,Seafood,RT15,2.4,,,
29115,7/14/2024,C000814,Italian,RT06,2.1,,,
29116,7/14/2024,C000159,Mexican,RT07,3.6,,,
29117,7/14/2024,C000189,American (BBQ),RT05,4.6,,,
29118,7/14/2024,C001157,Italian,RT10,1.4,,,
29119,7/14/2024,C000708,Mexican,RT07,1.7,,,
29120,7/14/2024,C000538,Seafood,RT15,1.8,,,
29121,7/14/2024,C000946,Chinese,RT02,5,,,
29122,7/14/2024,C000743,Italian,RT10,2.3,,,
29123,7/14/2024,C000533,Seafood,RT15,1.8,,,
29124,7/14/2024,C000053,Mexican,RT07,2.4,,,
29125,7/15/2024,C000046,Indian,RT01,4.9,,,
29126,7/15/2024,C000283,Mediterranean,RT08,2.9,,,
29127,7/15/2024,C001121,Indian,RT01,3.6,,,
29128,7/15/2024,C000278,Chinese,RT13,1.6,,,
29129,7/15/2024,C000675,Thai,RT04,1.8,,,
29130,7/15/2024,C001119,Indian,RT01,1.7,,,
29131,7/15/2024,C000418,Indian,RT14,4.4,,,
29132,7/15/2024,C000676,Mexican,RT07,3.9,,,
29133,7/15/2024,C000412,Seafood,RT15,4.9,,,
29134,7/15/2024,C000422,Mexican,RT07,1.2,,,
29135,7/15/2024,C000650,Seafood,RT15,3.6,,,
29136,7/15/2024,C000413,Mexican,RT07,1.3,,,
29137,7/15/2024,C000310,Thai,RT04,4.5,,,
29138,7/15/2024,C000643,American (BBQ),RT09,4.6,,,
29139,7/15/2024,C000947,Thai,RT04,4.1,,,
29140,7/15/2024,C000089,Mexican,RT07,3.6,,,
29141,7/15/2024,C000776,Mediterranean,RT03,4.9,,,
29142,7/16/2024,C001028,Indian,RT01,3.1,,,
29143,7/16/2024,C001100,Chinese,RT13,2.4,,,
29144,7/16/2024,C000861,Italian,RT06,1.8,,,
29145,7/16/2024,C000385,American (BBQ),RT09,3.2,,,
29146,7/16/2024,C000965,Chinese,RT02,1.5,,,
29147,7/16/2024,C001041,Chinese,RT13,3,,,
29148,7/16/2024,C000266,Indian,RT11,4.1,,,
29149,7/16/2024,C001056,Mediterranean,RT08,1.9,,,
29150,7/16/2024,C000714,Chinese,RT02,1.5,,,
29151,7/16/2024,C000280,Italian,RT10,1.9,,,
29152,7/16/2024,C000023,Thai,RT04,1.9,,,
29153,7/16/2024,C001161,Indian,RT11,3.4,,,
29154,7/16/2024,C000724,Chinese,RT02,1.9,,,
29155,7/16/2024,C000965,Chinese,RT13,1.3,,,
29156,7/16/2024,C000415,Indian,RT14,5,,,
29157,7/16/2024,C000336,Indian,RT12,3.1,,,
29158,7/16/2024,C000424,Italian,RT06,2.4,,,
29159,7/16/2024,C001082,Indian,RT01,1.8,,,
29160,7/17/2024,C000203,Seafood,RT15,3.2,,,
29161,7/17/2024,C000911,Thai,RT04,3.1,,,
29162,7/17/2024,C000482,Seafood,RT15,3.3,,,
29163,7/17/2024,C000479,Seafood,RT15,4.1,,,
29164,7/17/2024,C001116,American (BBQ),RT05,4.6,,,
29165,7/17/2024,C000766,Mexican,RT07,1.6,,,
29166,7/17/2024,C000396,American (BBQ),RT09,3.4,,,
29167,7/17/2024,C000953,Thai,RT04,2.9,,,
29168,7/17/2024,C001067,Mediterranean,RT03,2.5,,,
29169,7/17/2024,C000881,American (BBQ),RT05,3.5,,,
29170,7/17/2024,C000052,American (BBQ),RT05,1.5,,,
29171,7/17/2024,C000194,Mexican,RT07,4.4,,,
29172,7/17/2024,C000840,Seafood,RT15,3.7,,,
29173,7/17/2024,C001072,Seafood,RT15,2.9,,,
29174,7/17/2024,C000056,Seafood,RT15,4.2,,,
29175,7/17/2024,C000392,Indian,RT14,3,,,
29176,7/17/2024,C000918,Mediterranean,RT03,4,,,
29177,7/17/2024,C000691,Indian,RT12,4.5,,,
29178,7/18/2024,C000534,American (BBQ),RT09,3.6,,,
29179,7/18/2024,C000592,Italian,RT10,4.4,,,
29180,7/18/2024,C000962,Mediterranean,RT03,2.6,,,
29181,7/18/2024,C000598,Thai,RT04,3.2,,,
29182,7/18/2024,C000141,Italian,RT10,1.7,,,
29183,7/18/2024,C001131,American (BBQ),RT09,3.5,,,
29184,7/18/2024,C000023,Mexican,RT07,1.2,,,
29185,7/18/2024,C000470,Mediterranean,RT08,4.1,,,
29186,7/18/2024,C000688,Seafood,RT15,4.8,,,
29187,7/18/2024,C000533,Mediterranean,RT08,3.1,,,
29188,7/18/2024,C000391,Mediterranean,RT03,4.3,,,
29189,7/18/2024,C000550,Italian,RT06,3.1,,,
29190,7/18/2024,C000799,Thai,RT04,2.1,,,
29191,7/18/2024,C001155,Indian,RT11,4.4,,,
29192,7/18/2024,C000873,Seafood,RT15,4.4,,,
29193,7/18/2024,C000007,Chinese,RT13,2.9,,,
29194,7/18/2024,C001055,Thai,RT04,1.8,,,
29195,7/19/2024,C000290,Thai,RT04,4.3,,,
29196,7/19/2024,C000158,Italian,RT10,3.5,,,
29197,7/19/2024,C000646,Italian,RT06,1.4,,,
29198,7/19/2024,C000539,Italian,RT10,4.9,,,
29199,7/19/2024,C000400,Mediterranean,RT03,3.1,,,
29200,7/19/2024,C001103,Mexican,RT07,3.1,,,
29201,7/19/2024,C000933,Italian,RT06,2.4,,,
29202,7/19/2024,C000628,Indian,RT14,1.9,,,
29203,7/19/2024,C000614,Seafood,RT15,1.2,,,
29204,7/19/2024,C000033,Mexican,RT07,1.7,,,
29205,7/19/2024,C000834,Thai,RT04,3.1,,,
29206,7/19/2024,C000130,Indian,RT11,2.1,,,
29207,7/19/2024,C000903,Indian,RT11,3.6,,,
29208,7/19/2024,C001115,Chinese,RT13,4,,,
29209,7/19/2024,C000985,American (BBQ),RT09,1.4,,,
29210,7/19/2024,C000683,Indian,RT12,3.3,,,
29211,7/19/2024,C000801,Mediterranean,RT03,3.5,,,
29212,7/19/2024,C000665,Indian,RT14,4.7,,,
29213,7/20/2024,C000301,Chinese,RT13,3.3,,,
29214,7/20/2024,C000982,American (BBQ),RT09,2,,,
29215,7/20/2024,C000915,American (BBQ),RT05,3.6,,,
29216,7/20/2024,C001168,Italian,RT06,1.5,,,
29217,7/20/2024,C000162,Indian,RT01,5,,,
29218,7/20/2024,C001006,American (BBQ),RT05,2,,,
29219,7/20/2024,C000012,American (BBQ),RT09,4.3,,,
29220,7/20/2024,C000513,Thai,RT04,4.8,,,
29221,7/20/2024,C000096,Mexican,RT07,2.5,,,
29222,7/20/2024,C000476,Chinese,RT13,3.9,,,
29223,7/20/2024,C000835,Chinese,RT13,1.5,,,
29224,7/20/2024,C000040,Mediterranean,RT08,2.4,,,
29225,7/20/2024,C001087,Chinese,RT13,4.2,,,
29226,7/20/2024,C001012,Mediterranean,RT08,4.4,,,
29227,7/20/2024,C000471,Mediterranean,RT08,3.6,,,
29228,7/20/2024,C000632,Italian,RT10,4.8,,,
29229,7/20/2024,C000064,Chinese,RT02,2.6,,,
29230,7/21/2024,C000430,Mexican,RT07,2.9,,,
29231,7/21/2024,C001145,Mexican,RT07,2.3,,,
29232,7/21/2024,C000204,Thai,RT04,3.6,,,
29233,7/21/2024,C000965,Mexican,RT07,1.3,,,
29234,7/21/2024,C000986,Indian,RT11,1.5,,,
29235,7/21/2024,C001060,Mediterranean,RT03,2.2,,,
29236,7/21/2024,C000896,Thai,RT04,4,,,
29237,7/21/2024,C001023,Seafood,RT15,4.2,,,
29238,7/21/2024,C001070,Seafood,RT15,2.6,,,
29239,7/21/2024,C001175,Seafood,RT15,1.4,,,
29240,7/21/2024,C000208,Thai,RT04,3,,,
29241,7/21/2024,C000144,Chinese,RT02,4.1,,,
29242,7/21/2024,C000017,Seafood,RT15,1.7,,,
29243,7/21/2024,C000979,American (BBQ),RT09,4.6,,,
29244,7/21/2024,C000627,Mexican,RT07,2.8,,,
29245,7/21/2024,C000806,Chinese,RT13,3.2,,,
29246,7/21/2024,C000846,Seafood,RT15,2.2,,,
29247,7/21/2024,C000133,Italian,RT10,3.8,,,
29248,7/22/2024,C000375,Seafood,RT15,2.7,,,
29249,7/22/2024,C000480,Seafood,RT15,1,,,
29250,7/22/2024,C000886,Chinese,RT02,4,,,
29251,7/22/2024,C000094,Mexican,RT07,3.6,,,
29252,7/22/2024,C001149,Italian,RT10,3.6,,,
29253,7/22/2024,C001150,Mexican,RT07,3.1,,,
29254,7/22/2024,C000294,Mexican,RT07,2.4,,,
29255,7/22/2024,C000576,Seafood,RT15,1.1,,,
29256,7/22/2024,C000842,American (BBQ),RT09,1.1,,,
29257,7/22/2024,C000588,Mexican,RT07,4.1,,,
29258,7/22/2024,C000086,Seafood,RT15,4.1,,,
29259,7/22/2024,C000097,Italian,RT10,2.9,,,
29260,7/22/2024,C000831,Mediterranean,RT08,2.1,,,
29261,7/22/2024,C000371,Chinese,RT02,3.1,,,
29262,7/22/2024,C000771,American (BBQ),RT05,4.8,,,
29263,7/22/2024,C000167,American (BBQ),RT09,3.7,,,
29264,7/22/2024,C000332,Seafood,RT15,4.2,,,
29265,7/23/2024,C000764,Seafood,RT15,2.8,,,
29266,7/23/2024,C000583,Indian,RT14,4.5,,,
29267,7/23/2024,C000541,Mediterranean,RT08,1.2,,,
29268,7/23/2024,C000828,Chinese,RT02,4.8,,,
29269,7/23/2024,C000723,American (BBQ),RT05,3.3,,,
29270,7/23/2024,C001043,American (BBQ),RT05,2.3,,,
29271,7/23/2024,C000595,Indian,RT12,3.5,,,
29272,7/23/2024,C000167,Italian,RT10,4.7,,,
29273,7/23/2024,C000935,Seafood,RT15,2.9,,,
29274,7/23/2024,C000427,Mediterranean,RT03,1,,,
29275,7/23/2024,C000293,Mexican,RT07,1.8,,,
29276,7/23/2024,C001063,Mediterranean,RT03,2.5,,,
29277,7/23/2024,C000508,Thai,RT04,3,,,
29278,7/23/2024,C000208,Indian,RT11,4.3,,,
29279,7/23/2024,C000281,Italian,RT10,4.5,,,
29280,7/23/2024,C000672,Chinese,RT13,1.7,,,
29281,7/23/2024,C000366,Mexican,RT07,2.6,,,
29282,7/23/2024,C000820,Chinese,RT13,4.3,,,
29283,7/24/2024,C000868,Thai,RT04,4.5,,,
29284,7/24/2024,C000571,Chinese,RT02,3.9,,,
29285,7/24/2024,C000931,Chinese,RT13,4.8,,,
29286,7/24/2024,C000757,Indian,RT14,2.1,,,
29287,7/24/2024,C000494,Thai,RT04,2,,,
29288,7/24/2024,C000417,Mediterranean,RT03,1.4,,,
29289,7/24/2024,C000760,Thai,RT04,3.6,,,
29290,7/24/2024,C000115,Mexican,RT07,1.3,,,
29291,7/24/2024,C000300,Chinese,RT02,1.2,,,
29292,7/24/2024,C000999,Italian,RT10,4.8,,,
29293,7/24/2024,C000573,American (BBQ),RT09,3.4,,,
29294,7/24/2024,C000001,Mexican,RT07,4.4,,,
29295,7/24/2024,C000127,Indian,RT14,2.7,,,
29296,7/24/2024,C000677,Chinese,RT13,2.4,,,
29297,7/24/2024,C000378,Chinese,RT02,3.1,,,
29298,7/24/2024,C000374,Italian,RT10,1.9,,,
29299,7/24/2024,C000936,Indian,RT01,3.7,,,
29300,7/24/2024,C000745,Italian,RT06,2.1,,,
29301,7/25/2024,C000038,Seafood,RT15,2.7,,,
29302,7/25/2024,C000532,Italian,RT10,4.4,,,
29303,7/25/2024,C000110,Thai,RT04,4.1,,,
29304,7/25/2024,C000212,Italian,RT10,3.3,,,
29305,7/25/2024,C000652,Indian,RT12,2.9,,,
29306,7/25/2024,C000970,American (BBQ),RT05,3.1,,,
29307,7/25/2024,C000180,Italian,RT10,3.4,,,
29308,7/25/2024,C000930,Chinese,RT02,4.9,,,
29309,7/25/2024,C000472,Chinese,RT13,4,,,
29310,7/25/2024,C000612,Seafood,RT15,1.2,,,
29311,7/25/2024,C000564,Mexican,RT07,1.4,,,
29312,7/25/2024,C000111,Chinese,RT02,1.2,,,
29313,7/25/2024,C000621,Seafood,RT15,3,,,
29314,7/25/2024,C000243,Seafood,RT15,1.6,,,
29315,7/25/2024,C000882,Thai,RT04,4.6,,,
29316,7/25/2024,C000665,American (BBQ),RT05,5,,,
29317,7/25/2024,C000843,Italian,RT06,3.7,,,
29318,7/26/2024,C000780,Thai,RT04,4.9,,,
29319,7/26/2024,C000933,Mexican,RT07,4.6,,,
29320,7/26/2024,C001064,Chinese,RT02,1.8,,,
29321,7/26/2024,C000929,Italian,RT10,2.5,,,
29322,7/26/2024,C000314,American (BBQ),RT09,3.5,,,
29323,7/26/2024,C000654,American (BBQ),RT05,1.7,,,
29324,7/26/2024,C000687,Chinese,RT13,3.5,,,
29325,7/26/2024,C000134,Chinese,RT02,1,,,
29326,7/26/2024,C000121,Indian,RT11,2.5,,,
29327,7/26/2024,C000737,American (BBQ),RT09,3.5,,,
29328,7/26/2024,C000134,American (BBQ),RT05,2.3,,,
29329,7/26/2024,C000823,Thai,RT04,4.2,,,
29330,7/26/2024,C000490,American (BBQ),RT09,3.9,,,
29331,7/26/2024,C000518,Italian,RT06,3.2,,,
29332,7/26/2024,C000684,Seafood,RT15,3.3,,,
29333,7/26/2024,C000507,American (BBQ),RT05,1.5,,,
29334,7/26/2024,C001136,Chinese,RT13,2.9,,,
29335,7/26/2024,C001113,Mediterranean,RT08,4.3,,,
29336,7/27/2024,C000564,Italian,RT10,1,,,
29337,7/27/2024,C000459,Chinese,RT02,2.4,,,
29338,7/27/2024,C000327,Chinese,RT13,1.8,,,
29339,7/27/2024,C000693,Chinese,RT02,3.4,,,
29340,7/27/2024,C000023,American (BBQ),RT09,1.5,,,
29341,7/27/2024,C000811,Thai,RT04,4.9,,,
29342,7/27/2024,C000156,Indian,RT14,3.9,,,
29343,7/27/2024,C000296,Chinese,RT02,1.8,,,
29344,7/27/2024,C000074,American (BBQ),RT05,2.4,,,
29345,7/27/2024,C000023,Mexican,RT07,1.5,,,
29346,7/27/2024,C000379,Mediterranean,RT08,3.6,,,
29347,7/27/2024,C000371,Mexican,RT07,1.8,,,
29348,7/27/2024,C000258,Chinese,RT13,4,,,
